total time elapsed: 0h 1m 18s , epoch: 15, best accuracy: 20.00%, best loss 2.608976
total time elapsed: 0h 0m 36s , epoch: 3, best accuracy: 10.00%, best loss 2.930629
total time elapsed: 0h 1m 22s , epoch: 16, best accuracy: 20.00%, best loss 2.608976
total time elapsed: 0h 1m 26s , epoch: 17, best accuracy: 20.00%, best loss 2.608976
total time elapsed: 0h 0m 42s , epoch: 4, best accuracy: 10.00%, best loss 2.930629
total time elapsed: 0h 1m 30s , epoch: 18, best accuracy: 20.00%, best loss 2.608976
total time elapsed: 0h 0m 49s , epoch: 5, best accuracy: 11.00%, best loss 2.756341
total time elapsed: 0h 1m 34s , epoch: 19, best accuracy: 20.00%, best loss 2.608976
total time elapsed: 0h 1m 39s , epoch: 20, best accuracy: 20.00%, best loss 2.608976
total time elapsed: 0h 0m 55s , epoch: 6, best accuracy: 11.00%, best loss 2.669687
total time elapsed: 0h 1m 43s , epoch: 21, best accuracy: 20.00%, best loss 2.608976
total time elapsed: 0h 0m 60s , epoch: 7, best accuracy: 11.00%, best loss 2.669687
total time elapsed: 0h 1m 46s , epoch: 22, best accuracy: 20.00%, best loss 2.608976
total time elapsed: 0h 1m 51s , epoch: 23, best accuracy: 20.00%, best loss 2.608976
total time elapsed: 0h 1m 6s , epoch: 8, best accuracy: 11.00%, best loss 2.667422
total time elapsed: 0h 1m 55s , epoch: 24, best accuracy: 20.00%, best loss 2.608976
total time elapsed: 0h 1m 11s , epoch: 9, best accuracy: 11.00%, best loss 2.667422
total time elapsed: 0h 1m 59s , epoch: 25, best accuracy: 20.00%, best loss 2.608976
total time elapsed: 0h 1m 16s , epoch: 10, best accuracy: 11.00%, best loss 2.667422
total time elapsed: 0h 2m 2s , epoch: 26, best accuracy: 20.00%, best loss 2.608976
total time elapsed: 0h 2m 7s , epoch: 27, best accuracy: 20.00%, best loss 2.608976
total time elapsed: 0h 1m 22s , epoch: 11, best accuracy: 22.00%, best loss 2.667422
total time elapsed: 0h 2m 11s , epoch: 28, best accuracy: 20.00%, best loss 2.608976
total time elapsed: 0h 1m 27s , epoch: 12, best accuracy: 22.00%, best loss 2.667422
total time elapsed: 0h 2m 15s , epoch: 29, best accuracy: 20.00%, best loss 2.608976
total time elapsed: 0h 1m 32s , epoch: 13, best accuracy: 22.00%, best loss 2.667422
total time elapsed: 0h 2m 19s , epoch: 30, best accuracy: 20.00%, best loss 2.608976
total time elapsed: 0h 1m 37s , epoch: 14, best accuracy: 22.00%, best loss 2.667422
total time elapsed: 0h 2m 22s , epoch: 31, best accuracy: 20.00%, best loss 2.608976
total time elapsed: 0h 2m 27s , epoch: 32, best accuracy: 20.00%, best loss 2.608976
total time elapsed: 0h 1m 42s , epoch: 15, best accuracy: 22.00%, best loss 2.667422
total time elapsed: 0h 2m 31s , epoch: 33, best accuracy: 20.00%, best loss 2.608976
total time elapsed: 0h 1m 47s , epoch: 16, best accuracy: 22.00%, best loss 2.667422
total time elapsed: 0h 2m 35s , epoch: 34, best accuracy: 20.00%, best loss 2.608976
total time elapsed: 0h 1m 52s , epoch: 17, best accuracy: 22.00%, best loss 2.667422
total time elapsed: 0h 2m 38s , epoch: 35, best accuracy: 20.00%, best loss 2.608976
total time elapsed: 0h 1m 57s , epoch: 18, best accuracy: 22.00%, best loss 2.667422
total time elapsed: 0h 2m 42s , epoch: 36, best accuracy: 20.00%, best loss 2.608976
total time elapsed: 0h 2m 47s , epoch: 37, best accuracy: 20.00%, best loss 2.608976
total time elapsed: 0h 2m 2s , epoch: 19, best accuracy: 22.00%, best loss 2.667422
total time elapsed: 0h 2m 51s , epoch: 38, best accuracy: 20.00%, best loss 2.608976
total time elapsed: 0h 2m 7s , epoch: 20, best accuracy: 22.00%, best loss 2.667422
total time elapsed: 0h 2m 55s , epoch: 39, best accuracy: 20.00%, best loss 2.608976
total time elapsed: 0h 2m 12s , epoch: 21, best accuracy: 22.00%, best loss 2.667422
total time elapsed: 0h 2m 59s , epoch: 40, best accuracy: 20.00%, best loss 2.608976
total time elapsed: 0h 2m 17s , epoch: 22, best accuracy: 22.00%, best loss 2.667422
total time elapsed: 0h 3m 3s , epoch: 41, best accuracy: 20.00%, best loss 2.608976
total time elapsed: 0h 2m 21s , epoch: 23, best accuracy: 22.00%, best loss 2.667422
total time elapsed: 0h 3m 7s , epoch: 42, best accuracy: 20.00%, best loss 2.608976
total time elapsed: 0h 3m 11s , epoch: 43, best accuracy: 20.00%, best loss 2.608976
total time elapsed: 0h 2m 27s , epoch: 24, best accuracy: 22.00%, best loss 2.667422
total time elapsed: 0h 3m 15s , epoch: 44, best accuracy: 20.00%, best loss 2.608976
total time elapsed: 0h 2m 32s , epoch: 25, best accuracy: 22.00%, best loss 2.667422
total time elapsed: 0h 3m 19s , epoch: 45, best accuracy: 20.00%, best loss 2.608976
total time elapsed: 0h 2m 37s , epoch: 26, best accuracy: 22.00%, best loss 2.667422
total time elapsed: 0h 3m 23s , epoch: 46, best accuracy: 20.00%, best loss 2.608976
total time elapsed: 0h 2m 41s , epoch: 27, best accuracy: 22.00%, best loss 2.667422
total time elapsed: 0h 3m 27s , epoch: 47, best accuracy: 20.00%, best loss 2.608976
total time elapsed: 0h 3m 31s , epoch: 48, best accuracy: 20.00%, best loss 2.608976
total time elapsed: 0h 2m 47s , epoch: 28, best accuracy: 22.00%, best loss 2.667422
total time elapsed: 0h 3m 35s , epoch: 49, best accuracy: 20.00%, best loss 2.608976
total time elapsed: 0h 2m 52s , epoch: 29, best accuracy: 22.00%, best loss 2.667422
total time elapsed: 0h 3m 39s , epoch: 50, best accuracy: 20.00%, best loss 2.608976
total time elapsed: 0h 2m 56s , epoch: 30, best accuracy: 22.00%, best loss 2.667422
total time elapsed: 0h 3m 43s , epoch: 51, best accuracy: 20.00%, best loss 2.608976
total time elapsed: 0h 3m 1s , epoch: 31, best accuracy: 22.00%, best loss 2.667422
total time elapsed: 0h 3m 47s , epoch: 52, best accuracy: 20.00%, best loss 2.608976
total time elapsed: 0h 3m 51s , epoch: 53, best accuracy: 20.00%, best loss 2.608976
total time elapsed: 0h 3m 7s , epoch: 32, best accuracy: 22.00%, best loss 2.667422
total time elapsed: 0h 3m 55s , epoch: 54, best accuracy: 20.00%, best loss 2.608976
total time elapsed: 0h 3m 12s , epoch: 33, best accuracy: 22.00%, best loss 2.667422
total time elapsed: 0h 3m 59s , epoch: 55, best accuracy: 20.00%, best loss 2.608976
total time elapsed: 0h 3m 16s , epoch: 34, best accuracy: 22.00%, best loss 2.667422
total time elapsed: 0h 4m 3s , epoch: 56, best accuracy: 20.00%, best loss 2.608976
total time elapsed: 0h 3m 21s , epoch: 35, best accuracy: 22.00%, best loss 2.667422
total time elapsed: 0h 4m 7s , epoch: 57, best accuracy: 20.00%, best loss 2.608976
total time elapsed: 0h 4m 12s , epoch: 58, best accuracy: 20.00%, best loss 2.608976
total time elapsed: 0h 3m 27s , epoch: 36, best accuracy: 22.00%, best loss 2.667422
total time elapsed: 0h 4m 16s , epoch: 59, best accuracy: 20.00%, best loss 2.608976
total time elapsed: 0h 3m 32s , epoch: 37, best accuracy: 22.00%, best loss 2.667422
total time elapsed: 0h 4m 19s , epoch: 60, best accuracy: 20.00%, best loss 2.608976
total time elapsed: 0h 3m 37s , epoch: 38, best accuracy: 22.00%, best loss 2.667422
total time elapsed: 0h 4m 23s , epoch: 61, best accuracy: 20.00%, best loss 2.608976
total time elapsed: 0h 3m 42s , epoch: 39, best accuracy: 22.00%, best loss 2.667422
total time elapsed: 0h 4m 27s , epoch: 62, best accuracy: 20.00%, best loss 2.608976
total time elapsed: 0h 4m 32s , epoch: 63, best accuracy: 20.00%, best loss 2.608976
total time elapsed: 0h 3m 47s , epoch: 40, best accuracy: 22.00%, best loss 2.667422
total time elapsed: 0h 4m 36s , epoch: 64, best accuracy: 20.00%, best loss 2.608976
total time elapsed: 0h 3m 52s , epoch: 41, best accuracy: 22.00%, best loss 2.667422
total time elapsed: 0h 4m 40s , epoch: 65, best accuracy: 20.00%, best loss 2.608976
total time elapsed: 0h 3m 57s , epoch: 42, best accuracy: 22.00%, best loss 2.667422
total time elapsed: 0h 4m 43s , epoch: 66, best accuracy: 20.00%, best loss 2.608976
total time elapsed: 0h 4m 2s , epoch: 43, best accuracy: 22.00%, best loss 2.667422
total time elapsed: 0h 4m 47s , epoch: 67, best accuracy: 20.00%, best loss 2.608976
total time elapsed: 0h 4m 52s , epoch: 68, best accuracy: 20.00%, best loss 2.608976
total time elapsed: 0h 4m 7s , epoch: 44, best accuracy: 22.00%, best loss 2.667422
total time elapsed: 0h 4m 56s , epoch: 69, best accuracy: 20.00%, best loss 2.608976
total time elapsed: 0h 4m 12s , epoch: 45, best accuracy: 22.00%, best loss 2.667422
total time elapsed: 0h 4m 16s , epoch: 46, best accuracy: 22.00%, best loss 2.667422
total time elapsed: 0h 4m 21s , epoch: 47, best accuracy: 22.00%, best loss 2.667422
total time elapsed: 0h 4m 25s , epoch: 48, best accuracy: 22.00%, best loss 2.667422
total time elapsed: 0h 4m 29s , epoch: 49, best accuracy: 22.00%, best loss 2.667422
total time elapsed: 0h 4m 34s , epoch: 50, best accuracy: 22.00%, best loss 2.667422
total time elapsed: 0h 4m 38s , epoch: 51, best accuracy: 22.00%, best loss 2.667422
total time elapsed: 0h 4m 42s , epoch: 52, best accuracy: 22.00%, best loss 2.667422
total time elapsed: 0h 4m 47s , epoch: 53, best accuracy: 22.00%, best loss 2.667422
total time elapsed: 0h 4m 51s , epoch: 54, best accuracy: 22.00%, best loss 2.667422
total time elapsed: 0h 4m 55s , epoch: 55, best accuracy: 22.00%, best loss 2.667422
total time elapsed: 0h 4m 60s , epoch: 56, best accuracy: 22.00%, best loss 2.667422
total time elapsed: 0h 5m 4s , epoch: 57, best accuracy: 22.00%, best loss 2.667422
total time elapsed: 0h 5m 8s , epoch: 58, best accuracy: 22.00%, best loss 2.667422
total time elapsed: 0h 5m 13s , epoch: 59, best accuracy: 22.00%, best loss 2.667422
total time elapsed: 0h 5m 17s , epoch: 60, best accuracy: 22.00%, best loss 2.667422
total time elapsed: 0h 5m 21s , epoch: 61, best accuracy: 22.00%, best loss 2.667422
total time elapsed: 0h 5m 26s , epoch: 62, best accuracy: 22.00%, best loss 2.667422
total time elapsed: 0h 5m 30s , epoch: 63, best accuracy: 22.00%, best loss 2.667422
total time elapsed: 0h 5m 34s , epoch: 64, best accuracy: 22.00%, best loss 2.667422
total time elapsed: 0h 5m 39s , epoch: 65, best accuracy: 22.00%, best loss 2.667422
total time elapsed: 0h 5m 43s , epoch: 66, best accuracy: 22.00%, best loss 2.667422
total time elapsed: 0h 5m 47s , epoch: 67, best accuracy: 22.00%, best loss 2.667422
total time elapsed: 0h 5m 52s , epoch: 68, best accuracy: 22.00%, best loss 2.667422
total time elapsed: 0h 5m 56s , epoch: 69, best accuracy: 22.00%, best loss 2.667422
total time elapsed: 0h 0m 12s , epoch: 0, best accuracy: 5.00%, best loss 2.864096
total time elapsed: 0h 0m 16s , epoch: 1, best accuracy: 7.00%, best loss 2.757949
total time elapsed: 0h 0m 19s , epoch: 2, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 0m 21s , epoch: 3, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 0m 24s , epoch: 4, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 0m 26s , epoch: 5, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 0m 29s , epoch: 6, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 0m 32s , epoch: 7, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 0m 34s , epoch: 8, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 0m 37s , epoch: 9, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 0m 39s , epoch: 10, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 0m 42s , epoch: 11, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 0m 44s , epoch: 12, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 0m 47s , epoch: 13, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 0m 50s , epoch: 14, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 0m 52s , epoch: 15, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 0m 55s , epoch: 16, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 0m 57s , epoch: 17, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 0m 60s , epoch: 18, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 1m 2s , epoch: 19, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 1m 5s , epoch: 20, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 1m 7s , epoch: 21, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 1m 10s , epoch: 22, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 1m 13s , epoch: 23, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 1m 15s , epoch: 24, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 1m 18s , epoch: 25, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 1m 20s , epoch: 26, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 1m 23s , epoch: 27, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 1m 25s , epoch: 28, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 1m 28s , epoch: 29, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 1m 31s , epoch: 30, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 1m 33s , epoch: 31, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 1m 36s , epoch: 32, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 1m 38s , epoch: 33, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 1m 41s , epoch: 34, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 1m 43s , epoch: 35, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 1m 46s , epoch: 36, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 1m 49s , epoch: 37, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 1m 51s , epoch: 38, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 1m 54s , epoch: 39, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 1m 56s , epoch: 40, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 1m 59s , epoch: 41, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 2m 1s , epoch: 42, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 2m 4s , epoch: 43, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 2m 7s , epoch: 44, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 2m 9s , epoch: 45, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 2m 12s , epoch: 46, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 2m 14s , epoch: 47, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 2m 17s , epoch: 48, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 2m 19s , epoch: 49, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 2m 22s , epoch: 50, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 2m 24s , epoch: 51, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 2m 27s , epoch: 52, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 2m 30s , epoch: 53, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 2m 32s , epoch: 54, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 2m 35s , epoch: 55, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 2m 37s , epoch: 56, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 2m 40s , epoch: 57, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 2m 43s , epoch: 58, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 2m 45s , epoch: 59, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 2m 48s , epoch: 60, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 2m 50s , epoch: 61, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 2m 53s , epoch: 62, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 2m 56s , epoch: 63, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 2m 58s , epoch: 64, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 3m 1s , epoch: 65, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 3m 3s , epoch: 66, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 3m 6s , epoch: 67, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 3m 8s , epoch: 68, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 3m 11s , epoch: 69, best accuracy: 7.00%, best loss 2.727865
total time elapsed: 0h 0m 12s , epoch: 0, best accuracy: 7.00%, best loss 2.770120
total time elapsed: 0h 0m 14s , epoch: 1, best accuracy: 7.00%, best loss 2.767384
total time elapsed: 0h 0m 17s , epoch: 2, best accuracy: 7.00%, best loss 2.766993
total time elapsed: 0h 0m 19s , epoch: 3, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 0m 22s , epoch: 4, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 0m 24s , epoch: 5, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 0m 27s , epoch: 6, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 0m 30s , epoch: 7, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 0m 32s , epoch: 8, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 0m 35s , epoch: 9, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 0m 37s , epoch: 10, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 0m 40s , epoch: 11, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 0m 42s , epoch: 12, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 0m 45s , epoch: 13, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 0m 47s , epoch: 14, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 0m 50s , epoch: 15, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 0m 52s , epoch: 16, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 0m 55s , epoch: 17, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 0m 57s , epoch: 18, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 0m 60s , epoch: 19, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 1m 2s , epoch: 20, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 1m 5s , epoch: 21, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 1m 7s , epoch: 22, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 1m 10s , epoch: 23, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 1m 13s , epoch: 24, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 1m 15s , epoch: 25, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 1m 18s , epoch: 26, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 1m 20s , epoch: 27, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 1m 23s , epoch: 28, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 1m 25s , epoch: 29, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 1m 28s , epoch: 30, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 1m 30s , epoch: 31, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 1m 33s , epoch: 32, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 1m 36s , epoch: 33, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 1m 38s , epoch: 34, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 1m 41s , epoch: 35, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 1m 43s , epoch: 36, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 1m 46s , epoch: 37, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 1m 48s , epoch: 38, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 1m 51s , epoch: 39, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 1m 53s , epoch: 40, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 1m 56s , epoch: 41, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 1m 58s , epoch: 42, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 2m 1s , epoch: 43, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 2m 3s , epoch: 44, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 2m 6s , epoch: 45, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 2m 9s , epoch: 46, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 2m 11s , epoch: 47, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 2m 14s , epoch: 48, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 2m 16s , epoch: 49, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 2m 19s , epoch: 50, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 2m 21s , epoch: 51, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 2m 24s , epoch: 52, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 2m 26s , epoch: 53, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 2m 29s , epoch: 54, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 2m 31s , epoch: 55, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 2m 34s , epoch: 56, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 2m 36s , epoch: 57, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 2m 39s , epoch: 58, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 2m 41s , epoch: 59, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 2m 44s , epoch: 60, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 2m 47s , epoch: 61, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 2m 49s , epoch: 62, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 2m 52s , epoch: 63, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 2m 54s , epoch: 64, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 2m 57s , epoch: 65, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 2m 59s , epoch: 66, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 3m 2s , epoch: 67, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 3m 4s , epoch: 68, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 3m 7s , epoch: 69, best accuracy: 7.00%, best loss 2.766712
total time elapsed: 0h 0m 10s , epoch: 0, best accuracy: 4.00%, best loss 3.003762
total time elapsed: 0h 0m 12s , epoch: 1, best accuracy: 4.00%, best loss 2.808731
total time elapsed: 0h 0m 14s , epoch: 2, best accuracy: 7.00%, best loss 2.808731
total time elapsed: 0h 0m 16s , epoch: 3, best accuracy: 7.00%, best loss 2.759308
total time elapsed: 0h 0m 18s , epoch: 4, best accuracy: 7.00%, best loss 2.755054
total time elapsed: 0h 0m 20s , epoch: 5, best accuracy: 8.00%, best loss 2.591330
total time elapsed: 0h 0m 22s , epoch: 6, best accuracy: 16.00%, best loss 2.564053
total time elapsed: 0h 0m 24s , epoch: 7, best accuracy: 16.00%, best loss 2.564053
total time elapsed: 0h 0m 26s , epoch: 8, best accuracy: 16.00%, best loss 2.564053
total time elapsed: 0h 0m 28s , epoch: 9, best accuracy: 16.00%, best loss 2.564053
total time elapsed: 0h 0m 30s , epoch: 10, best accuracy: 16.00%, best loss 2.564053
total time elapsed: 0h 0m 32s , epoch: 11, best accuracy: 16.00%, best loss 2.564053
total time elapsed: 0h 0m 34s , epoch: 12, best accuracy: 16.00%, best loss 2.560190
total time elapsed: 0h 0m 36s , epoch: 13, best accuracy: 16.00%, best loss 2.560190
total time elapsed: 0h 0m 37s , epoch: 14, best accuracy: 16.00%, best loss 2.398643
total time elapsed: 0h 0m 39s , epoch: 15, best accuracy: 16.00%, best loss 2.318427
total time elapsed: 0h 0m 41s , epoch: 16, best accuracy: 23.00%, best loss 2.279902
total time elapsed: 0h 0m 43s , epoch: 17, best accuracy: 23.00%, best loss 2.113301
total time elapsed: 0h 0m 45s , epoch: 18, best accuracy: 23.00%, best loss 2.113301
total time elapsed: 0h 0m 47s , epoch: 19, best accuracy: 25.00%, best loss 2.113301
total time elapsed: 0h 0m 49s , epoch: 20, best accuracy: 25.00%, best loss 2.113301
total time elapsed: 0h 0m 51s , epoch: 21, best accuracy: 25.00%, best loss 2.029848
total time elapsed: 0h 0m 53s , epoch: 22, best accuracy: 31.00%, best loss 2.023153
total time elapsed: 0h 0m 55s , epoch: 23, best accuracy: 31.00%, best loss 2.023153
total time elapsed: 0h 0m 57s , epoch: 24, best accuracy: 31.00%, best loss 2.023153
total time elapsed: 0h 0m 59s , epoch: 25, best accuracy: 31.00%, best loss 1.945866
total time elapsed: 0h 1m 1s , epoch: 26, best accuracy: 31.00%, best loss 1.945866
total time elapsed: 0h 1m 3s , epoch: 27, best accuracy: 37.00%, best loss 1.945866
total time elapsed: 0h 1m 5s , epoch: 28, best accuracy: 37.00%, best loss 1.893980
total time elapsed: 0h 1m 6s , epoch: 29, best accuracy: 37.00%, best loss 1.893980
total time elapsed: 0h 1m 8s , epoch: 30, best accuracy: 41.00%, best loss 1.893980
total time elapsed: 0h 1m 10s , epoch: 31, best accuracy: 41.00%, best loss 1.860626
total time elapsed: 0h 1m 12s , epoch: 32, best accuracy: 41.00%, best loss 1.860626
total time elapsed: 0h 1m 14s , epoch: 33, best accuracy: 41.00%, best loss 1.603749
total time elapsed: 0h 1m 16s , epoch: 34, best accuracy: 41.00%, best loss 1.603749
total time elapsed: 0h 1m 18s , epoch: 35, best accuracy: 41.00%, best loss 1.603749
total time elapsed: 0h 1m 20s , epoch: 36, best accuracy: 41.00%, best loss 1.603749
total time elapsed: 0h 1m 22s , epoch: 37, best accuracy: 41.00%, best loss 1.603749
total time elapsed: 0h 1m 24s , epoch: 38, best accuracy: 41.00%, best loss 1.603749
total time elapsed: 0h 1m 26s , epoch: 39, best accuracy: 43.00%, best loss 1.603749
total time elapsed: 0h 1m 27s , epoch: 40, best accuracy: 55.00%, best loss 1.596298
total time elapsed: 0h 1m 29s , epoch: 41, best accuracy: 58.00%, best loss 1.498167
total time elapsed: 0h 1m 31s , epoch: 42, best accuracy: 58.00%, best loss 1.498167
total time elapsed: 0h 1m 33s , epoch: 43, best accuracy: 58.00%, best loss 1.498167
total time elapsed: 0h 1m 35s , epoch: 44, best accuracy: 58.00%, best loss 1.440872
total time elapsed: 0h 1m 37s , epoch: 45, best accuracy: 58.00%, best loss 1.440872
total time elapsed: 0h 1m 39s , epoch: 46, best accuracy: 61.00%, best loss 1.355315
total time elapsed: 0h 1m 41s , epoch: 47, best accuracy: 61.00%, best loss 1.355315
total time elapsed: 0h 1m 43s , epoch: 48, best accuracy: 62.00%, best loss 1.355315
